id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
3144,-118.16,33.93,35.0,757.0,151.0,474.0,132.0,3.7361,<1H OCEAN,179800.0
3145,-118.08,34.02,14.0,3789.0,810.0,2551.0,793.0,2.9321,<1H OCEAN,144200.0
3146,-122.32,37.99,24.0,4865.0,968.0,2315.0,893.0,4.2852,NEAR BAY,173500.0
3147,-123.64,39.45,21.0,3359.0,677.0,1908.0,642.0,3.0433,<1H OCEAN,140700.0
3148,-123.01,38.79,32.0,2697.0,529.0,1417.0,535.0,3.2546,<1H OCEAN,134100.0
3149,-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,NEAR OCEAN,290000.0
3150,-117.98,34.09,31.0,3073.0,617.0,2640.0,594.0,3.5,INLAND,161300.0
3151,-118.12,33.84,37.0,2706.0,462.0,1331.0,476.0,5.0719,<1H OCEAN,220000.0
3152,-120.99,37.62,37.0,2014.0,505.0,1787.0,515.0,1.5515,INLAND,54100.0
3153,-118.32,34.09,28.0,2173.0,819.0,2548.0,763.0,1.879,<1H OCEAN,218800.0
3154,-118.17,33.86,44.0,1701.0,396.0,1091.0,384.0,3.025,<1H OCEAN,162300.0
3155,-118.27,33.82,37.0,943.0,218.0,803.0,216.0,5.2287,<1H OCEAN,191100.0
3156,-122.19,39.5,23.0,462.0,97.0,261.0,90.0,2.1705,INLAND,53000.0
3157,-117.27,34.14,36.0,3795.0,676.0,1742.0,585.0,4.1,INLAND,96400.0
3158,-122.45,40.85,20.0,2701.0,573.0,892.0,358.0,2.7736,INLAND,107800.0
3159,-122.44,37.7,6.0,3523.0,664.0,1705.0,608.0,4.9318,NEAR OCEAN,258100.0
3160,-119.58,36.77,19.0,3225.0,548.0,1760.0,542.0,4.0227,INLAND,126500.0
3161,-120.94,37.4,32.0,1175.0,208.0,774.0,222.0,3.0,INLAND,109400.0
3162,-117.11,32.75,20.0,1667.0,469.0,1292.0,445.0,2.0893,NEAR OCEAN,101100.0
3163,-117.71,33.64,14.0,2945.0,356.0,1293.0,335.0,8.111,<1H OCEAN,308900.0
3164,-118.17,33.77,45.0,2143.0,697.0,1004.0,594.0,3.0153,NEAR OCEAN,220000.0
3165,-118.32,33.94,36.0,1722.0,280.0,830.0,261.0,4.0536,<1H OCEAN,189000.0
3166,-118.37,33.87,13.0,2907.0,726.0,1573.0,694.0,3.5048,<1H OCEAN,294000.0
3167,-121.87,36.95,7.0,3703.0,679.0,1375.0,608.0,4.9219,NEAR OCEAN,368400.0
3168,-117.71,34.15,17.0,17715.0,2370.0,7665.0,2312.0,7.9068,INLAND,349100.0
3169,-122.13,37.71,44.0,1421.0,298.0,609.0,270.0,3.5781,NEAR BAY,180000.0
3170,-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,NEAR OCEAN,139800.0
3171,-121.49,38.56,52.0,1777.0,368.0,624.0,350.0,3.6729,INLAND,137800.0
3172,-119.6,36.56,36.0,738.0,168.0,737.0,186.0,1.4415,INLAND,54400.0
3173,-118.83,35.2,17.0,1959.0,484.0,1763.0,453.0,2.1357,INLAND,53500.0
3174,-120.92,35.4,23.0,2059.0,354.0,636.0,278.0,3.6908,NEAR OCEAN,278800.0
3175,-122.69,38.34,16.0,1683.0,341.0,880.0,327.0,3.2857,<1H OCEAN,160200.0
3176,-118.26,33.97,47.0,1504.0,374.0,1168.0,358.0,1.4625,<1H OCEAN,94200.0
3177,-120.97,37.69,15.0,4065.0,841.0,1986.0,680.0,3.072,INLAND,114300.0
3178,-118.19,34.77,16.0,2035.0,370.0,704.0,330.0,2.1979,INLAND,146400.0
3179,-118.23,33.99,5.0,706.0,203.0,839.0,199.0,4.5208,<1H OCEAN,165000.0
3180,-121.58,39.51,24.0,1865.0,372.0,1087.0,385.0,1.6389,INLAND,56700.0
3181,-118.43,34.05,24.0,3832.0,949.0,1613.0,893.0,3.9673,<1H OCEAN,477300.0
3182,-118.3,33.95,50.0,1843.0,326.0,892.0,314.0,3.1346,<1H OCEAN,120000.0
3183,-117.4,34.09,5.0,6190.0,993.0,3615.0,963.0,4.4034,INLAND,133200.0
3184,-117.77,33.7,4.0,2446.0,622.0,1315.0,560.0,3.7147,<1H OCEAN,137500.0
3185,-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,<1H OCEAN,171400.0
3186,-118.42,37.36,18.0,2281.0,520.0,1425.0,465.0,1.7388,INLAND,54400.0
3187,-117.6,33.94,26.0,2925.0,575.0,1921.0,501.0,3.1859,INLAND,153100.0
3188,-121.13,38.55,8.0,530.0,109.0,398.0,96.0,4.2031,INLAND,212500.0
3189,-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,NEAR BAY,84200.0
3190,-115.56,32.79,20.0,2372.0,835.0,2283.0,767.0,1.1707,INLAND,62500.0
3191,-121.84,37.37,42.0,1237.0,232.0,900.0,241.0,3.8571,<1H OCEAN,187500.0
3192,-121.91,37.23,27.0,4866.0,668.0,1956.0,659.0,7.3843,<1H OCEAN,405000.0
3193,-118.42,33.99,35.0,1724.0,419.0,1079.0,394.0,4.5521,<1H OCEAN,263800.0
3194,-121.06,37.73,5.0,2256.0,420.0,1246.0,397.0,4.9236,INLAND,155900.0
3195,-118.65,34.19,27.0,2772.0,511.0,1346.0,497.0,5.2016,<1H OCEAN,243000.0
3196,-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,INLAND,94600.0
3197,-118.33,33.87,44.0,724.0,133.0,373.0,133.0,3.9167,<1H OCEAN,265600.0
3198,-121.75,38.55,26.0,4802.0,950.0,2199.0,939.0,3.7452,INLAND,227700.0
3199,-118.31,34.11,52.0,1875.0,303.0,735.0,293.0,5.8659,<1H OCEAN,433300.0
3200,-117.73,33.49,17.0,2168.0,290.0,654.0,279.0,9.8321,<1H OCEAN,500001.0
3201,-117.77,33.53,46.0,1033.0,223.0,462.0,224.0,3.2708,<1H OCEAN,384700.0
3202,-118.23,34.13,37.0,1799.0,426.0,1088.0,417.0,2.975,<1H OCEAN,244500.0
3203,-118.06,34.14,40.0,2662.0,379.0,1151.0,387.0,8.4889,INLAND,500001.0
3204,-124.16,40.6,39.0,1322.0,283.0,642.0,292.0,2.4519,NEAR OCEAN,85100.0
3205,-118.26,34.01,43.0,2179.0,682.0,2624.0,609.0,1.8641,<1H OCEAN,108200.0
3206,-122.38,37.73,40.0,543.0,,259.0,89.0,2.2167,NEAR BAY,193800.0
3207,-122.43,37.81,52.0,4309.0,942.0,1297.0,798.0,4.6781,NEAR BAY,500001.0
3208,-119.86,36.81,4.0,4530.0,1070.0,1804.0,837.0,3.3942,INLAND,72100.0
3209,-122.33,38.31,14.0,6778.0,947.0,2768.0,1014.0,6.1953,NEAR BAY,258900.0
3210,-118.34,34.06,52.0,1482.0,336.0,768.0,300.0,3.7167,<1H OCEAN,327300.0
3211,-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,INLAND,61500.0
3212,-120.44,37.28,12.0,2855.0,598.0,1658.0,586.0,2.3929,INLAND,81100.0
3213,-121.81,38.49,18.0,4518.0,827.0,2230.0,715.0,3.9309,INLAND,178500.0
3214,-117.07,32.73,18.0,2968.0,656.0,1149.0,581.0,2.6452,NEAR OCEAN,154200.0
3215,-121.22,37.82,13.0,4452.0,949.0,2740.0,937.0,3.1964,INLAND,141500.0
3216,-120.51,39.52,26.0,2286.0,444.0,498.0,216.0,2.065,INLAND,96100.0
3217,-119.2,34.28,22.0,2362.0,601.0,1127.0,499.0,3.4006,NEAR OCEAN,219400.0
3218,-117.4,34.07,28.0,2879.0,659.0,1661.0,554.0,2.066,INLAND,88100.0
3219,-118.45,34.44,16.0,13406.0,2574.0,7030.0,2440.0,4.6861,<1H OCEAN,187900.0
3220,-122.28,37.91,41.0,3009.0,482.0,1053.0,490.0,5.828,NEAR BAY,324400.0
3221,-118.33,34.2,23.0,7179.0,1985.0,4757.0,1924.0,3.1051,<1H OCEAN,206500.0
3222,-117.87,34.15,37.0,2655.0,415.0,1056.0,401.0,5.4224,INLAND,269500.0
3223,-122.03,37.56,31.0,4981.0,964.0,2841.0,924.0,4.8962,NEAR BAY,220200.0
3224,-119.74,36.74,39.0,4893.0,1210.0,4749.0,1067.0,1.2065,INLAND,55600.0
3225,-121.79,37.38,22.0,3650.0,527.0,1637.0,520.0,5.3774,<1H OCEAN,325600.0
3226,-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,<1H OCEAN,500001.0
3227,-118.13,33.78,31.0,3039.0,739.0,1199.0,697.0,3.7232,NEAR OCEAN,500001.0
3228,-118.15,33.91,38.0,901.0,205.0,760.0,208.0,2.9643,<1H OCEAN,147400.0
3229,-118.16,33.77,30.0,4439.0,1105.0,1749.0,1011.0,3.8984,NEAR OCEAN,306300.0
3230,-118.43,34.15,28.0,6270.0,1706.0,2549.0,1497.0,3.2241,<1H OCEAN,295800.0
3231,-117.76,33.53,18.0,3224.0,561.0,1310.0,580.0,8.4614,<1H OCEAN,391900.0
3232,-118.61,34.38,2.0,5989.0,883.0,1787.0,613.0,6.6916,INLAND,329500.0
3233,-121.96,37.25,19.0,1858.0,359.0,790.0,347.0,4.5156,<1H OCEAN,339300.0
3234,-118.15,33.76,36.0,2916.0,785.0,1183.0,749.0,3.5985,NEAR OCEAN,500001.0
3235,-119.71,36.82,12.0,2144.0,568.0,1320.0,566.0,2.3381,INLAND,112500.0
3236,-118.45,34.03,45.0,727.0,168.0,520.0,175.0,2.6528,<1H OCEAN,300000.0
3237,-121.76,38.94,48.0,540.0,110.0,234.0,74.0,3.6111,INLAND,67500.0
3238,-118.1,34.18,39.0,2321.0,336.0,880.0,339.0,7.7108,INLAND,450000.0
3239,-117.99,34.04,30.0,4468.0,959.0,4027.0,938.0,3.185,<1H OCEAN,168300.0
3240,-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,7.611,NEAR BAY,350700.0
3241,-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,NEAR BAY,182700.0
3242,-117.69,33.55,4.0,1764.0,220.0,705.0,224.0,8.3275,<1H OCEAN,384200.0
3243,-117.33,33.97,8.0,152.0,19.0,1275.0,20.0,1.625,INLAND,162500.0
3244,-117.63,33.5,12.0,3619.0,536.0,1506.0,492.0,7.2013,<1H OCEAN,353600.0
3245,-117.24,33.34,17.0,2866.0,442.0,1354.0,431.0,4.5764,<1H OCEAN,257300.0
3246,-117.97,34.06,31.0,2516.0,,2194.0,497.0,3.2413,<1H OCEAN,155500.0
3247,-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,NEAR BAY,109500.0
3248,-118.41,34.0,38.0,324.0,70.0,268.0,73.0,2.55,<1H OCEAN,271400.0
3249,-117.26,34.16,31.0,3538.0,658.0,1715.0,663.0,3.7125,INLAND,98000.0
3250,-118.43,34.18,31.0,2417.0,510.0,1102.0,507.0,3.8906,<1H OCEAN,282200.0
3251,-118.11,33.78,16.0,3985.0,567.0,1327.0,564.0,7.9767,<1H OCEAN,500001.0
3252,-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,3.1136,INLAND,73800.0
3253,-117.34,34.14,37.0,1834.0,393.0,1198.0,348.0,2.225,INLAND,81600.0
3254,-117.81,33.87,19.0,4491.0,680.0,2457.0,702.0,6.0591,<1H OCEAN,233500.0
3255,-121.47,38.63,29.0,2197.0,520.0,1374.0,483.0,2.1889,INLAND,69300.0
3256,-118.35,33.99,47.0,2183.0,380.0,927.0,371.0,4.9531,<1H OCEAN,180100.0
3257,-121.68,37.93,44.0,1014.0,225.0,704.0,238.0,1.6554,INLAND,119400.0
3258,-122.26,37.82,40.0,624.0,195.0,423.0,160.0,0.9506,NEAR BAY,187500.0
3259,-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,INLAND,87500.0
3260,-121.8,37.31,15.0,1807.0,378.0,1277.0,341.0,4.5045,<1H OCEAN,164500.0
3261,-119.75,36.78,28.0,3257.0,752.0,1981.0,712.0,2.293,INLAND,71700.0
3262,-118.18,34.08,35.0,2226.0,602.0,2230.0,549.0,2.9167,<1H OCEAN,129300.0
3263,-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,<1H OCEAN,369100.0
3264,-122.43,37.79,52.0,3219.0,969.0,1152.0,830.0,4.2042,NEAR BAY,500001.0
3265,-122.52,37.96,35.0,2012.0,346.0,818.0,352.0,5.2818,NEAR BAY,331000.0
3266,-118.57,34.17,35.0,2072.0,318.0,908.0,342.0,6.0928,<1H OCEAN,327300.0
3267,-120.65,35.29,29.0,1785.0,481.0,1344.0,472.0,1.4492,NEAR OCEAN,222900.0
3268,-118.28,33.92,39.0,1274.0,282.0,975.0,277.0,1.5114,<1H OCEAN,90400.0
3269,-116.95,33.79,20.0,2399.0,546.0,1726.0,542.0,1.8845,INLAND,77700.0
3270,-117.66,33.48,22.0,809.0,180.0,334.0,157.0,2.3846,<1H OCEAN,500001.0
3271,-118.3,34.05,42.0,1476.0,610.0,1605.0,545.0,1.721,<1H OCEAN,214300.0
3272,-118.01,35.12,15.0,1926.0,361.0,917.0,316.0,3.3889,INLAND,68500.0
3273,-118.04,33.98,50.0,1951.0,458.0,1362.0,454.0,3.0,<1H OCEAN,163200.0
3274,-118.41,34.03,36.0,3053.0,635.0,1234.0,577.0,5.1637,<1H OCEAN,500001.0
3275,-122.31,37.91,43.0,2549.0,511.0,1060.0,528.0,3.6417,NEAR BAY,178400.0
3276,-118.08,34.01,32.0,1973.0,401.0,1322.0,386.0,3.4861,<1H OCEAN,158100.0
3277,-116.92,32.84,16.0,4675.0,834.0,2188.0,817.0,4.6674,<1H OCEAN,178000.0
3278,-118.19,34.05,37.0,349.0,79.0,276.0,64.0,3.2125,<1H OCEAN,125000.0
3279,-117.24,32.8,18.0,2205.0,661.0,874.0,580.0,3.8018,NEAR OCEAN,112500.0
3280,-121.95,37.28,52.0,777.0,148.0,362.0,144.0,4.0208,<1H OCEAN,262500.0
3281,-121.9,36.59,42.0,2689.0,510.0,1023.0,459.0,4.6182,NEAR OCEAN,301000.0
3282,-120.59,38.53,15.0,432.0,87.0,208.0,73.0,3.6125,INLAND,100000.0
3283,-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,<1H OCEAN,500001.0
3284,-117.26,32.99,16.0,2127.0,512.0,1532.0,499.0,2.7348,NEAR OCEAN,231300.0
3285,-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,INLAND,89100.0
3286,-121.06,40.23,23.0,1127.0,225.0,215.0,85.0,3.4844,INLAND,143800.0
3287,-122.05,38.0,36.0,2476.0,472.0,1213.0,393.0,3.7333,NEAR BAY,136400.0
3288,-118.9,34.26,5.0,25187.0,3521.0,11956.0,3478.0,6.9712,<1H OCEAN,321300.0
3289,-124.1,41.04,26.0,1633.0,380.0,890.0,370.0,1.9741,NEAR OCEAN,97900.0
3290,-117.16,32.71,52.0,845.0,451.0,1230.0,375.0,1.0918,NEAR OCEAN,22500.0
3291,-121.83,37.32,21.0,4559.0,1163.0,5124.0,1124.0,3.2052,<1H OCEAN,179000.0
3292,-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,<1H OCEAN,311700.0
3293,-119.27,35.89,18.0,1855.0,424.0,1839.0,392.0,1.7572,INLAND,53300.0
3294,-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,INLAND,137500.0
3295,-118.12,33.96,36.0,1426.0,235.0,698.0,240.0,4.8523,<1H OCEAN,267300.0
3296,-119.85,36.84,12.0,2272.0,304.0,840.0,305.0,8.9669,INLAND,213900.0
3297,-121.89,39.71,26.0,2741.0,451.0,1217.0,437.0,3.7007,INLAND,139200.0
3298,-118.1,34.13,47.0,2234.0,276.0,749.0,260.0,15.0001,<1H OCEAN,500001.0
3299,-121.33,37.96,20.0,1727.0,386.0,730.0,342.0,2.5195,INLAND,92600.0
3300,-121.46,38.53,37.0,2745.0,588.0,1607.0,556.0,1.8007,INLAND,65400.0
3301,-118.36,33.95,26.0,3231.0,1089.0,3193.0,1020.0,2.6535,<1H OCEAN,177200.0
3302,-117.04,32.74,5.0,2878.0,785.0,1727.0,758.0,1.7179,NEAR OCEAN,132000.0
3303,-121.58,37.01,15.0,2873.0,547.0,1582.0,567.0,5.1519,INLAND,264700.0
3304,-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4.0391,<1H OCEAN,169500.0
3305,-122.05,37.38,29.0,1875.0,340.0,816.0,350.0,5.4351,<1H OCEAN,336500.0
3306,-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981,INLAND,105400.0
3307,-119.94,37.04,14.0,1636.0,253.0,766.0,225.0,3.125,INLAND,88500.0
3308,-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,INLAND,60600.0
3309,-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,<1H OCEAN,500001.0
3310,-117.64,34.03,10.0,3194.0,579.0,2088.0,549.0,4.1779,INLAND,159100.0
3311,-118.36,33.89,40.0,756.0,122.0,371.0,130.0,5.0299,<1H OCEAN,329200.0
3312,-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,NEAR BAY,441400.0
3313,-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9.0064,NEAR BAY,500001.0
3314,-121.04,37.3,6.0,2657.0,486.0,1409.0,392.0,3.3824,INLAND,115500.0
3315,-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,INLAND,106400.0
3316,-117.92,33.83,36.0,1072.0,193.0,639.0,196.0,5.0275,<1H OCEAN,179300.0
3317,-118.46,34.01,43.0,513.0,98.0,266.0,103.0,5.6428,<1H OCEAN,343100.0
3318,-117.18,34.05,52.0,1820.0,342.0,601.0,315.0,2.6129,INLAND,137000.0
3319,-118.01,33.79,30.0,2460.0,403.0,1277.0,395.0,5.4372,<1H OCEAN,223200.0
3320,-117.89,33.66,32.0,2736.0,550.0,1279.0,534.0,5.5422,<1H OCEAN,253100.0
3321,-120.07,36.74,19.0,2627.0,502.0,1295.0,441.0,3.087,INLAND,88200.0
3322,-119.19,34.2,18.0,3620.0,,3171.0,779.0,3.3409,NEAR OCEAN,220500.0
3323,-117.19,32.77,14.0,3575.0,992.0,1645.0,839.0,2.4397,NEAR OCEAN,140600.0
3324,-116.33,33.75,5.0,19107.0,3923.0,2880.0,1376.0,4.036,INLAND,158500.0
3325,-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232,NEAR BAY,229200.0
3326,-120.12,35.99,7.0,2049.0,482.0,1387.0,422.0,2.25,INLAND,56200.0
3327,-117.84,33.73,20.0,2572.0,732.0,1534.0,669.0,2.4211,<1H OCEAN,175000.0
3328,-117.14,32.92,15.0,1558.0,314.0,949.0,332.0,5.2864,<1H OCEAN,174400.0
3329,-117.63,33.94,36.0,447.0,95.0,2886.0,85.0,4.2578,INLAND,183300.0
3330,-122.49,37.78,52.0,2050.0,439.0,1109.0,437.0,2.6719,NEAR BAY,318500.0
3331,-121.31,38.67,26.0,1387.0,226.0,807.0,244.0,4.1563,INLAND,135700.0
3332,-118.44,34.21,20.0,5756.0,1477.0,4031.0,1369.0,3.2448,<1H OCEAN,221200.0
3333,-119.1,34.31,21.0,2424.0,527.0,1379.0,484.0,2.6786,<1H OCEAN,184000.0
3334,-117.99,34.06,32.0,2491.0,616.0,2660.0,595.0,2.564,INLAND,145800.0
3335,-118.04,34.05,34.0,1058.0,230.0,1043.0,229.0,3.0536,<1H OCEAN,137500.0
3336,-118.35,33.87,34.0,2823.0,500.0,1429.0,483.0,5.5,<1H OCEAN,279600.0
3337,-120.44,34.96,30.0,1685.0,315.0,1290.0,368.0,3.4722,<1H OCEAN,112500.0
3338,-119.79,34.43,26.0,3611.0,563.0,2089.0,540.0,5.1615,NEAR OCEAN,276200.0
3339,-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,10.0,<1H OCEAN,500001.0
3340,-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,NEAR BAY,232200.0
3341,-118.3,34.09,40.0,3058.0,1215.0,3953.0,1223.0,1.8156,<1H OCEAN,218800.0
3342,-118.4,34.14,45.0,417.0,89.0,187.0,88.0,5.1377,<1H OCEAN,360700.0
3343,-122.87,38.68,32.0,4073.0,718.0,2053.0,629.0,3.7352,<1H OCEAN,228000.0
3344,-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,<1H OCEAN,243200.0
3345,-118.03,34.05,36.0,1359.0,317.0,1557.0,370.0,2.7955,<1H OCEAN,157500.0
3346,-118.32,33.97,46.0,1504.0,270.0,814.0,306.0,4.3919,<1H OCEAN,157100.0
3347,-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,<1H OCEAN,500001.0
3348,-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,<1H OCEAN,234800.0
3349,-118.27,33.86,29.0,2587.0,489.0,2115.0,475.0,3.7466,<1H OCEAN,168600.0
3350,-121.81,37.31,14.0,2731.0,578.0,1109.0,551.0,3.1382,<1H OCEAN,139700.0
3351,-118.23,33.9,34.0,2462.0,553.0,2334.0,502.0,1.641,<1H OCEAN,96800.0
3352,-121.88,36.58,29.0,4910.0,871.0,3438.0,904.0,4.0432,NEAR OCEAN,450000.0
3353,-120.96,37.77,32.0,2262.0,416.0,1156.0,404.0,3.8534,INLAND,157600.0
3354,-118.21,34.02,43.0,1811.0,513.0,2123.0,487.0,1.3615,<1H OCEAN,133300.0
3355,-117.88,33.84,25.0,1781.0,349.0,918.0,378.0,3.9286,<1H OCEAN,262700.0
3356,-121.87,37.26,17.0,1051.0,172.0,446.0,173.0,5.6652,<1H OCEAN,234500.0
3357,-121.73,36.85,22.0,1304.0,278.0,887.0,227.0,3.6607,<1H OCEAN,206300.0
3358,-119.98,36.86,31.0,2366.0,482.0,1933.0,433.0,3.0234,INLAND,65000.0
3359,-118.25,34.11,39.0,1415.0,369.0,1467.0,351.0,3.015,<1H OCEAN,156300.0
3360,-118.08,33.93,34.0,1558.0,375.0,1179.0,337.0,3.2188,<1H OCEAN,165100.0
3361,-118.16,33.84,36.0,1348.0,234.0,643.0,221.0,3.6447,<1H OCEAN,211000.0
3362,-117.08,32.74,33.0,3260.0,673.0,1784.0,666.0,3.5078,NEAR OCEAN,126500.0
3363,-117.37,33.99,44.0,917.0,224.0,666.0,220.0,1.685,INLAND,114200.0
3364,-117.29,33.19,18.0,6235.0,1233.0,4127.0,1162.0,3.0704,NEAR OCEAN,151600.0
3365,-121.36,37.96,32.0,614.0,95.0,227.0,107.0,3.9922,INLAND,247400.0
3366,-122.06,37.27,16.0,1612.0,221.0,567.0,208.0,10.5793,<1H OCEAN,500001.0
3367,-117.36,33.6,10.0,4097.0,813.0,2082.0,731.0,3.2258,<1H OCEAN,159300.0
3368,-118.08,33.93,33.0,2263.0,511.0,1626.0,457.0,3.5556,<1H OCEAN,172800.0
3369,-118.41,33.89,34.0,2959.0,639.0,1143.0,593.0,6.348,<1H OCEAN,500001.0
3370,-122.46,37.72,49.0,1207.0,255.0,658.0,220.0,4.0859,NEAR OCEAN,228600.0
3371,-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,<1H OCEAN,190500.0
3372,-117.8,33.79,13.0,2021.0,362.0,1081.0,341.0,4.3269,<1H OCEAN,231400.0
3373,-116.91,32.86,15.0,3153.0,628.0,1633.0,527.0,3.6898,<1H OCEAN,131000.0
3374,-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083,NEAR OCEAN,307700.0
3375,-118.29,34.05,31.0,2818.0,1252.0,4126.0,1200.0,2.053,<1H OCEAN,229200.0
3376,-117.81,33.82,22.0,2898.0,335.0,1057.0,324.0,10.8111,<1H OCEAN,500001.0
3377,-118.16,33.72,29.0,2743.0,708.0,1059.0,651.0,3.625,NEAR OCEAN,500000.0
3378,-118.21,33.88,32.0,1507.0,379.0,1082.0,350.0,3.225,<1H OCEAN,138200.0
3379,-116.8,33.8,35.0,324.0,63.0,158.0,39.0,3.4167,INLAND,100000.0
3380,-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,NEAR OCEAN,225600.0
3381,-122.18,37.47,37.0,2848.0,328.0,852.0,327.0,13.367,NEAR BAY,500001.0
3382,-122.63,38.96,17.0,1708.0,459.0,633.0,312.0,1.75,INLAND,64000.0
3383,-121.75,36.91,52.0,1211.0,447.0,1102.0,392.0,1.6875,<1H OCEAN,161400.0
3384,-121.98,38.36,33.0,1083.0,217.0,562.0,203.0,2.433,INLAND,101700.0
3385,-117.76,34.05,36.0,2910.0,819.0,3055.0,782.0,1.9029,INLAND,98000.0
3386,-118.36,33.87,17.0,1082.0,291.0,598.0,281.0,3.9868,<1H OCEAN,281900.0
3387,-118.26,33.94,44.0,795.0,181.0,716.0,167.0,2.0,<1H OCEAN,90300.0
3388,-119.08,35.34,15.0,1474.0,235.0,768.0,238.0,4.1528,INLAND,130100.0
3389,-115.48,32.68,15.0,3414.0,666.0,2097.0,622.0,2.3319,INLAND,91200.0
3390,-117.94,33.71,18.0,3695.0,602.0,1779.0,572.0,5.9449,<1H OCEAN,276500.0
3391,-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5,<1H OCEAN,224100.0
3392,-118.35,33.74,25.0,8272.0,1132.0,3392.0,1132.0,10.0973,NEAR OCEAN,500001.0
3393,-117.23,33.01,18.0,3961.0,511.0,1541.0,470.0,11.1118,NEAR OCEAN,500001.0
3394,-117.01,32.7,7.0,2327.0,490.0,1304.0,445.0,3.3553,NEAR OCEAN,132200.0
3395,-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,INLAND,69400.0
3396,-120.94,37.61,13.0,3309.0,603.0,1796.0,555.0,3.8372,INLAND,129300.0
3397,-124.15,40.76,24.0,2858.0,511.0,1388.0,512.0,3.375,NEAR OCEAN,100600.0
3398,-119.2,34.25,18.0,3208.0,643.0,1973.0,614.0,3.8162,NEAR OCEAN,235000.0
3399,-118.51,34.22,36.0,1493.0,285.0,766.0,272.0,4.8646,<1H OCEAN,213200.0
3400,-122.07,37.31,24.0,4401.0,698.0,1818.0,685.0,7.2986,<1H OCEAN,500001.0
3401,-121.35,38.28,17.0,2756.0,557.0,1986.0,530.0,3.2234,INLAND,82000.0
3402,-122.2,37.83,26.0,1589.0,223.0,542.0,211.0,8.401,NEAR BAY,351200.0
3403,-118.98,38.03,15.0,991.0,277.0,419.0,170.0,3.5469,INLAND,82500.0
3404,-121.47,38.51,52.0,20.0,4.0,74.0,9.0,3.625,INLAND,80000.0
3405,-122.3,37.53,37.0,1338.0,215.0,535.0,221.0,5.4351,NEAR OCEAN,376600.0
3406,-118.22,34.13,52.0,791.0,174.0,501.0,162.0,3.3542,<1H OCEAN,178100.0
3407,-117.94,34.07,25.0,1814.0,404.0,1187.0,363.0,3.3523,<1H OCEAN,170800.0
3408,-117.8,33.52,50.0,1152.0,341.0,519.0,225.0,3.053,<1H OCEAN,500001.0
3409,-121.04,37.66,11.0,1658.0,301.0,913.0,298.0,4.1705,INLAND,162800.0
3410,-124.21,40.75,32.0,1218.0,331.0,620.0,268.0,1.6528,NEAR OCEAN,58100.0
3411,-117.86,33.87,19.0,1591.0,279.0,891.0,237.0,5.6573,<1H OCEAN,216000.0
3412,-119.05,35.34,14.0,3580.0,984.0,1933.0,912.0,2.6637,INLAND,175000.0
3413,-122.35,37.93,41.0,268.0,75.0,198.0,82.0,3.2222,NEAR BAY,156300.0
3414,-118.2,34.2,44.0,2890.0,438.0,1219.0,429.0,6.987,<1H OCEAN,500001.0
3415,-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,NEAR OCEAN,72200.0
